nid,Is,Os,S,V,D
0,167.96216257626114,11.899333217608842,179.86149579386998,0.7352540135348319,"[1, 1, 0, 0, 0, 0, 0]"
1,89.52274279569679,31.396732389103846,120.91947518480063,0.32804087967260165,"[0, 1, 1, 0, 0, 0, 0]"
2,58.521537386592,14.69855869197856,73.22009607857056,0.16203702453456392,"[0, 0, 1, 1, 0, 0, 0]"
3,31.19273446750363,23.65096557272843,54.843700040232065,0.2098350187324607,"[0, 0, 0, 1, 1, 0, 0]"
4,49.58387000644061,15.940484302221241,65.52435430866186,0.6245372504709154,"[0, 0, 0, 0, 1, 1, 0]"
5,34.065495270421295,13.27271925248191,47.3382145229032,0.676486086173293,"[0, 0, 0, 0, 0, 1, 1]"
6,29.149282936879022,4.528855205880661,33.678138142759686,0.18756650642983086,"[1, 0, 0, 0, 0, 0, 1]"
7,7.39944935795078,3.2389140164989687,10.63836337444975,0.5624025509412748,"[1, 1, 0, 0, 0, 0, 0]"
8,15.239835239850153,2.986286870194533,18.226122110044685,0.2180985153972852,"[0, 1, 1, 0, 0, 0, 0]"
9,68.27519185969042,3.8734454481946576,72.14863730788508,0.16062321386353107,"[0, 0, 1, 1, 0, 0, 0]"
10,56.19208433846207,8.212534964821685,64.40461930328375,0.19992634700178247,"[0, 0, 0, 1, 1, 0, 0]"
11,32.04674984375376,6.803000273502054,38.84975011725581,0.6039409908192722,"[0, 0, 0, 0, 1, 1, 0]"
12,25.22908045030472,3.8414342843074936,29.070514734612214,0.5395970341507708,"[0, 0, 0, 0, 0, 1, 1]"
13,21.147339786237204,2.4295032413957998,23.576843027633004,0.31206838517858826,"[1, 0, 0, 0, 0, 0, 1]"
14,11.1401016878065,7.565860530458446,18.705962218264943,0.8291296736988539,"[1, 1, 0, 0, 0, 0, 0]"
15,17.491046835404138,4.47604853668909,21.967095372093226,0.8048889987970165,"[0, 1, 1, 0, 0, 0, 0]"
16,5.354883875284356,6.793717073815483,12.148600949099839,0.6634646269606157,"[0, 0, 1, 1, 0, 0, 0]"
17,7.5897852244015445,4.020025558437404,11.609810782838949,0.8872096882108895,"[0, 0, 0, 1, 1, 0, 0]"
18,28.07393367339115,4.5363680947261065,32.61030176811725,0.20372708085743307,"[0, 0, 0, 0, 1, 1, 0]"
19,27.030633106891806,4.128231579713893,31.1588646866057,0.7508671232691458,"[0, 0, 0, 0, 0, 1, 1]"
20,9.78187525399583,4.424740949941967,14.206616203937797,0.643815727430918,"[1, 0, 0, 0, 0, 0, 1]"
21,16.188571517276095,2.164282411080049,18.352853928356144,0.10649433580168444,"[1, 1, 0, 0, 0, 0, 0]"
22,9.400835509753907,8.344521288306247,17.745356798060154,0.6071831946628982,"[0, 1, 1, 0, 0, 0, 0]"
23,14.70425991165744,2.77991032813046,17.4841702397879,0.42594975866616347,"[0, 0, 1, 1, 0, 0, 0]"
24,16.277848718402055,6.059057931804785,22.33690665020684,0.36713843565815907,"[0, 0, 0, 1, 1, 0, 0]"
25,14.860252303048561,4.241578970147666,19.101831273196225,0.5759132175271956,"[0, 0, 0, 0, 1, 1, 0]"
26,8.142424184817475,2,10.142424184817475,0.9340602294959522,"[0, 0, 0, 0, 0, 1, 1]"
27,2,2,4,0.9480808634800709,"[1, 0, 0, 0, 0, 0, 1]"
28,3,2,5,0.17535793115918918,"[1, 1, 0, 0, 0, 0, 0]"
29,4,2,6,0.3989260892525671,"[0, 1, 1, 0, 0, 0, 0]"
30,5.167321495013763,3.3128324079022837,8.480153902916047,0.5005318526436541,"[0, 0, 1, 1, 0, 0, 0]"
31,7.312832407902284,5.364867566587181,12.677699974489464,0.33464299002752607,"[0, 0, 0, 1, 1, 0, 0]"
32,45.641311530026144,7.365862971563673,53.007174501589816,0.9063751307469663,"[0, 0, 0, 0, 1, 1, 0]"
33,61.151130497811764,13.582033521581613,74.73316401939337,0.6279841970664044,"[0, 0, 0, 0, 0, 1, 1]"
34,68.78986112562234,16.711262689881092,85.50112381550343,0.2955131920041745,"[1, 0, 0, 0, 0, 0, 1]"
35,7.854792117414286,3.445668589407429,11.300460706821715,0.6261047959184977,"[1, 1, 0, 0, 0, 0, 0]"
36,6,4.757800664480342,10.757800664480342,0.8784282245161706,"[0, 1, 1, 0, 0, 0, 0]"
37,4,2,6,0.5615513684714781,"[0, 0, 1, 1, 0, 0, 0]"
38,6.319913552578262,2.353578474612833,8.673492027191095,0.45699620933877727,"[0, 0, 0, 1, 1, 0, 0]"
39,14.490077264158908,3.662996878126155,18.153074142285064,0.4478789736095661,"[0, 0, 0, 0, 1, 1, 0]"
40,24.343083325547894,7.318256686773754,31.66134001232165,0.6827402784837893,"[0, 0, 0, 0, 0, 1, 1]"
41,27.58452512613082,3.6013380707420923,31.185863196872912,0.3961474218721207,"[1, 0, 0, 0, 0, 0, 1]"
42,66.10706686306878,9.171246851378486,75.27831371444726,0.5717192239372691,"[1, 1, 0, 0, 0, 0, 0]"
43,10.239665233411024,3.9474945887749713,14.187159822185995,0.8645063760200069,"[0, 1, 1, 0, 0, 0, 0]"
44,8.345802550408003,10.429373969005063,18.775176519413066,0.8505224861224138,"[0, 0, 1, 1, 0, 0, 0]"
45,28.220129395880534,4.529330459488055,32.749459855368585,0.6881287914304164,"[0, 0, 0, 1, 1, 0, 0]"
46,15.640947826874429,3.3646369130690617,19.00558473994349,0.603002097001759,"[0, 0, 0, 0, 1, 1, 0]"
47,3,2,5,0.982112311881077,"[0, 0, 0, 0, 0, 1, 1]"
48,13.942832136355584,4.5211143748316776,18.46394651118726,0.8685239580527963,"[1, 0, 0, 0, 0, 0, 1]"
49,28.324452297986085,2.170102550701671,30.494554848687756,0.08900416064725547,"[1, 1, 0, 0, 0, 0, 0]"
50,24.82644607985427,12.07379471619458,36.90024079604885,0.4466316225891773,"[0, 1, 1, 0, 0, 0, 0]"
51,26.477871968122002,7.118155202475201,33.5960271705972,0.07593088473845022,"[0, 0, 1, 1, 0, 0, 0]"
52,16.5814782532652,6.885942205276038,23.467420458541238,0.40078157050618657,"[0, 0, 0, 1, 1, 0, 0]"
53,57.203103659698165,2.098686920671764,59.30179058036993,0.043753465682904724,"[0, 0, 0, 0, 1, 1, 0]"
54,4.21669148887521,3.013201537870345,7.229893026745555,0.016442134334601843,"[0, 0, 0, 0, 0, 1, 1]"
55,10.169880008139366,2.7192717006903315,12.889151708829697,0.37921010553161616,"[1, 0, 0, 0, 0, 0, 1]"
56,5.907859198135853,2.2151844635619153,8.123043661697768,0.10429009258305022,"[1, 1, 0, 0, 0, 0, 0]"
57,7.058505993292894,5.883157012024017,12.941663005316911,0.6041537836564081,"[0, 1, 1, 0, 0, 0, 0]"
58,4,3.381735824185418,7.381735824185418,0.4294033649037392,"[0, 0, 1, 1, 0, 0, 0]"
59,22.700112955900707,5.036643129518124,27.736756085418833,0.061071882530207566,"[0, 0, 0, 1, 1, 0, 0]"
60,29.496476341205252,4.814901430410808,34.31137777161606,0.19623724728588798,"[0, 0, 0, 0, 1, 1, 0]"
61,8.693020731461939,5.349409681189785,14.042430412651724,0.5930865464735988,"[0, 0, 0, 0, 0, 1, 1]"
62,7.280413311751854,7.842996985105269,15.123410296857124,0.5322833979526286,"[1, 0, 0, 0, 0, 0, 1]"
63,19.178543271201672,3.2804133117518544,22.458956582953526,0.7010332793796357,"[1, 1, 0, 0, 0, 0, 0]"
64,6,2,8,0.31923597537153225,"[0, 1, 1, 0, 0, 0, 0]"
65,2,2,4,0.6885320729564421,"[0, 0, 1, 1, 0, 0, 0]"
66,3,2,5,0.5026772937831646,"[0, 0, 0, 1, 1, 0, 0]"
67,25.77431851030766,6.926616311228665,32.70093482153632,0.8924207626620722,"[0, 0, 0, 0, 1, 1, 0]"
68,47.940252305641266,4.990944265511144,52.93119657115241,0.30796215973992924,"[0, 0, 0, 0, 0, 1, 1]"
69,6.738408200062904,3.091441472001369,9.829849672064274,0.7271230037778017,"[1, 0, 0, 0, 0, 0, 1]"
70,2,3,5,0.42722880337783564,"[1, 1, 0, 0, 0, 0, 0]"
71,9.959822929304654,3.296016558554067,13.25583948785872,0.5853896319358933,"[0, 1, 1, 0, 0, 0, 0]"
72,35.98080696061119,8.156135113868869,44.13694207448006,0.9384087220563891,"[0, 0, 1, 1, 0, 0, 0]"
73,23.21884057335674,4.1903357826863585,27.409176356043098,0.04369007146546344,"[0, 0, 0, 1, 1, 0, 0]"
74,9.665262246058031,3.582265930481218,13.247528176539248,0.9635689112165476,"[0, 0, 0, 0, 1, 1, 0]"
75,10.654595077848521,2.141318286173693,12.795913364022214,0.23553047695615414,"[0, 0, 0, 0, 0, 1, 1]"
76,3.141318286173693,2.2565252055098495,5.397843491683542,0.35913528771378933,"[1, 0, 0, 0, 0, 0, 1]"
77,4,2,6,0.2628427768488566,"[1, 1, 0, 0, 0, 0, 0]"
78,7.081150220162407,2.0732113823761447,9.15436160253855,0.10981707356421722,"[0, 1, 1, 0, 0, 0, 0]"
79,4.073211382376145,2.081150220162406,6.15436160253855,0.10820029354987493,"[0, 0, 1, 1, 0, 0, 0]"
80,13.6680116788487,3.4786023946814866,17.146614073530188,0.7137852784728671,"[0, 0, 0, 1, 1, 0, 0]"
81,10.107298569647272,2.1372856899811534,12.244584259628425,0.09609998298680733,"[0, 0, 0, 0, 1, 1, 0]"
82,28.33106540940971,2.794313362665947,31.125378772075656,0.34955693056477166,"[0, 0, 0, 0, 0, 1, 1]"
83,25.01208189300805,19.263849914861247,44.2759318078693,0.9822725984942611,"[1, 0, 0, 0, 0, 0, 1]"
84,32.56973510769336,3.5610589916425717,36.13079409933593,0.4162675185544129,"[1, 1, 0, 0, 0, 0, 0]"
85,13.247287416279779,5.941037295471253,19.188324711751033,0.43940404650119413,"[0, 1, 1, 0, 0, 0, 0]"
86,53.00065818836025,2.088667438507624,55.089325626867875,0.2658129919411508,"[0, 0, 1, 1, 0, 0, 0]"
87,15.276658945295617,13.297671902118651,28.574330847414267,0.8170295692752738,"[0, 0, 0, 1, 1, 0, 0]"
88,54.14221634324617,4.657471964767252,58.79968830801342,0.5198998866934514,"[0, 0, 0, 0, 1, 1, 0]"
89,6.621103951287482,4.20102302534542,10.822126976632902,0.33503837557570004,"[0, 0, 0, 0, 0, 1, 1]"
90,10.426996553252629,2,12.426996553252629,0.0912623339719727,"[1, 0, 0, 0, 0, 0, 1]"
91,28.461787981876306,3.17050561411817,31.632293595994476,0.8135434226548303,"[1, 1, 0, 0, 0, 0, 0]"
92,12.257753876864706,3.492908789910952,15.750662666775659,0.6143917367454553,"[0, 1, 1, 0, 0, 0, 0]"
93,9.609540405555101,3.187000459809312,12.796540865364413,0.11327542256388501,"[0, 0, 1, 1, 0, 0, 0]"
94,32.41962708309372,3.471374397479595,35.891001480573316,0.24097658309575887,"[0, 0, 0, 1, 1, 0, 0]"
95,14.77902549209691,8.827594027768683,23.606619519865593,0.8178462929763467,"[0, 0, 0, 0, 1, 1, 0]"
96,5,4,9,0.809487029943954,"[0, 0, 0, 0, 0, 1, 1]"
97,9.612208929189027,2.10431469420286,11.716523623391886,0.1738578236714331,"[1, 0, 0, 0, 0, 0, 1]"
98,13.448734199381107,2.3486270364841895,15.797361235865296,0.23890912377010676,"[1, 1, 0, 0, 0, 0, 0]"
99,22.0873460037215,3.786567383174706,25.873913386896206,0.9311276237799817,"[0, 1, 1, 0, 0, 0, 0]"
100,16.06508527000294,4.33327108181423,20.39835635181717,0.6379968543154578,"[0, 0, 1, 1, 0, 0, 0]"
101,44.06145600284529,4.008552264576574,48.07000826742186,0.48474186971117283,"[0, 0, 0, 1, 1, 0, 0]"
102,14.310934376343148,6.733968585643101,21.04490296198625,0.8069894591372138,"[0, 0, 0, 0, 1, 1, 0]"
103,22.50490382313698,4.780085565608448,27.28498938874543,0.9314778434297819,"[0, 0, 0, 0, 0, 1, 1]"
104,17.814294193809737,3.024405722253756,20.838699916063494,0.4177138070210231,"[1, 0, 0, 0, 0, 0, 1]"
105,8.208856903510512,3.578445760141596,11.787302663652108,0.3622015734169529,"[1, 1, 0, 0, 0, 0, 0]"
106,3,3,6,0.20850198789972518,"[0, 1, 1, 0, 0, 0, 0]"
107,5,2,7,0.5698248457037624,"[0, 0, 1, 1, 0, 0, 0]"
108,2,2,4,0.58476590319819,"[0, 0, 0, 1, 1, 0, 0]"
109,14,2,16,0.2870943617483839,"[0, 0, 0, 0, 1, 1, 0]"
110,3,2,5,0.24419695522767182,"[0, 0, 0, 0, 0, 1, 1]"
111,24.931129051940182,3.617694786808892,28.548823838749072,0.49683317179631437,"[1, 0, 0, 0, 0, 0, 1]"
112,57.76712628781979,13.382675892984008,71.1498021808038,0.8533231700948861,"[1, 1, 0, 0, 0, 0, 0]"
113,14.79973637345421,11.656233462944568,26.45596983639878,0.4776999054066027,"[0, 1, 1, 0, 0, 0, 0]"
114,12.3078319103143,3.527024427199236,15.834856337513536,0.890045999783591,"[0, 0, 1, 1, 0, 0, 0]"
115,22.041513730482038,2.2010227075465645,24.2425364380286,0.16600523165098235,"[0, 0, 0, 1, 1, 0, 0]"
116,12.847348946341738,8.259758665168071,21.10710761150981,0.823803329195754,"[0, 0, 0, 0, 1, 1, 0]"
117,22.410799391562847,2.725552487156844,25.13635187871969,0.29539899912641665,"[0, 0, 0, 0, 0, 1, 1]"
118,14.79742486046759,3.9649721666163744,18.762397027083964,0.25890420747531795,"[1, 0, 0, 0, 0, 0, 1]"
119,8.98333966755169,2.2017413709997395,11.185081038551429,0.5043534274993486,"[1, 1, 0, 0, 0, 0, 0]"
120,9.21014970093638,6.111204647519019,15.3213543484554,0.7673695058857353,"[0, 1, 1, 0, 0, 0, 0]"
121,11.272526842859124,4.383353882032198,15.655880724891322,0.37826946168548536,"[0, 0, 1, 1, 0, 0, 0]"
