nid,Is,Os,S,V,D
0,155.07679973270177,8.387045695300952,163.4638454280027,0.35165242556283627,"[1, 1, 0, 0, 0, 0, 0]"
1,56.442943617504575,8.365257614560857,64.80820123206543,0.16603962268244699,"[0, 1, 1, 0, 0, 0, 0]"
2,62.595320946283536,11.043840200769516,73.63916114705304,0.5003238297132411,"[0, 0, 1, 1, 0, 0, 0]"
3,31.46253585917234,7.6175842322287055,39.08012009140105,0.09108645762807321,"[0, 0, 0, 1, 1, 0, 0]"
4,27.913703547328097,7.941286879937216,35.854990427265314,0.777822165551278,"[0, 0, 0, 0, 1, 1, 0]"
5,20.830360770643047,6.863223613104468,27.693584383747513,0.9957120287917275,"[0, 0, 0, 0, 0, 1, 1]"
6,20.605299606537987,2.465242019528489,23.070541626066476,0.16929091369368154,"[1, 0, 0, 0, 0, 0, 1]"
7,8.10157454821621,2.405884012628004,10.507458560844213,0.6435013117074923,"[1, 1, 0, 0, 0, 0, 0]"
8,11.130787449561502,2.2570726285005347,13.387860078062037,0.5141452570010693,"[0, 1, 1, 0, 0, 0, 0]"
9,12.428435369997885,8.617213142268731,21.045648512266617,0.7512437612651957,"[0, 0, 1, 1, 0, 0, 0]"
10,21.001252542579422,4.781636472653978,25.7828890152334,0.3003575854035342,"[0, 0, 0, 1, 1, 0, 0]"
11,12.817743081967434,3.1434726846443204,15.961215766611755,0.5528076584647494,"[0, 0, 0, 0, 1, 1, 0]"
12,6.204131044694169,3.713810282603152,9.91794132729732,0.5289352026627171,"[0, 0, 0, 0, 0, 1, 1]"
13,15.36124000023362,2.5497596458576064,17.910999646091227,0.5103276117354221,"[1, 0, 0, 0, 0, 0, 1]"
14,25.93740270901114,6.214832458358368,32.152235167369504,0.4107108759430681,"[1, 1, 0, 0, 0, 0, 0]"
15,16.657196265924725,4.748005512035626,21.40520177796035,0.6233379266963553,"[0, 1, 1, 0, 0, 0, 0]"
16,18.493136735996693,3.7963568072393006,22.28949354323599,0.6464472987259604,"[0, 0, 1, 1, 0, 0, 0]"
17,9.536328528013193,3.871961982449239,13.408290510462432,0.3736534790810213,"[0, 0, 0, 1, 1, 0, 0]"
