nid,Is,Os,S,V,D
0,61.311269203788676,5.3939284589327805,66.70519766272146,0.6352014146328591,"[1, 1, 0, 0, 0, 0, 0]"
1,21.43392720874717,12.742986249614805,34.17691345836198,0.9858267501193971,"[0, 1, 1, 0, 0, 0, 0]"
2,9.203620324807327,8.076715607854815,17.28033593266214,0.031952314295496276,"[0, 0, 1, 1, 0, 0, 0]"
3,8.522553604130902,6.248393971173794,14.770947575304696,0.15906333916877202,"[0, 0, 0, 1, 1, 0, 0]"
4,10.488467575459836,4.378208357862262,14.8666759333221,0.8138318110188649,"[0, 0, 0, 0, 1, 1, 0]"
5,7.974810229528219,3.389619579248648,11.364429808776867,0.97404894812162,"[0, 0, 0, 0, 0, 1, 1]"
6,34.45864723665013,5.615258852139517,40.07390608878965,0.9882716651590259,"[1, 0, 0, 0, 0, 0, 1]"
7,12.62526508726277,4.334644998501361,16.95991008576413,0.8070813048920196,"[1, 1, 0, 0, 0, 0, 0]"
8,17.47273399655811,6.630927829860237,24.103661826418346,0.5712343311308054,"[0, 1, 1, 0, 0, 0, 0]"
9,8.537874592494038,4.029621819088563,12.567496411582601,0.02338564664886511,"[0, 0, 1, 1, 0, 0, 0]"
10,13.541881120574837,2.157051705073502,15.698932825648338,0.26510418306525474,"[0, 0, 0, 1, 1, 0, 0]"
11,3,2,5,0.6004435817585485,"[0, 0, 0, 0, 1, 1, 0]"
12,2,3,5,0.023965744508810505,"[0, 0, 0, 0, 0, 1, 1]"
13,9,3.8166323580714065,12.816632358071406,0.8250063895103943,"[1, 0, 0, 0, 0, 0, 1]"
14,2,2,4,0.7677156827122994,"[1, 1, 0, 0, 0, 0, 0]"
15,15.140586721866873,6.252697120939195,21.393283842806067,0.037622400239189724,"[0, 1, 1, 0, 0, 0, 0]"
16,10.436703432747583,4.990854834418854,15.427558267166436,0.415126768078132,"[0, 0, 1, 1, 0, 0, 0]"
17,11.546976855726978,3.615147383917369,15.162124239644347,0.9142198843948204,"[0, 0, 0, 1, 1, 0, 0]"
18,5.5485319306368925,3.191303085607079,8.739835016243973,0.31883847601179915,"[0, 0, 0, 0, 1, 1, 0]"
19,5,2,7,0.3024039416993133,"[0, 0, 0, 0, 0, 1, 1]"
20,2,2,4,0.48261677597850594,"[1, 0, 0, 0, 0, 0, 1]"
21,3,2,5,0.3124492733354788,"[1, 1, 0, 0, 0, 0, 0]"
22,2,2,4,0.7684282401613073,"[0, 1, 1, 0, 0, 0, 0]"
23,9.768756353050586,2.3959511300394034,12.16470748308999,0.5939266950591052,"[0, 0, 1, 1, 0, 0, 0]"
24,8.74906337309671,2.462503672900999,11.21156704599771,0.7708394548349982,"[0, 0, 0, 1, 1, 0, 0]"
25,5.51029662355665,2.377913431256102,7.8882100548127525,0.503884575008136,"[0, 0, 0, 0, 1, 1, 0]"
26,6.377913431256102,2.5102966235566497,8.888210054812753,0.7654449353349745,"[0, 0, 0, 0, 0, 1, 1]"
27,2,2,4,0.1904219261809178,"[1, 0, 0, 0, 0, 0, 1]"
28,4,2,6,0.3018520413703296,"[1, 1, 0, 0, 0, 0, 0]"
29,6,3,9,0.38414109291868315,"[0, 1, 1, 0, 0, 0, 0]"
30,4.028860077952355,3.015081747008176,7.04394182496053,0.021828974602531637,"[0, 0, 1, 1, 0, 0, 0]"
31,8.562995102591346,2.0634921714951804,10.626487274086527,0.05772015590470936,"[0, 0, 0, 1, 1, 0, 0]"
32,3.0346320935428257,2.5479133555831703,5.5825454491259965,0.9131889259719502,"[0, 0, 0, 0, 1, 1, 0]"
33,2,2,4,0.21422377462044062,"[0, 0, 0, 0, 0, 1, 1]"
34,6.148708412164745,6.326169928883078,12.474878341047823,0.4892548933246169,"[1, 0, 0, 0, 0, 0, 1]"
35,9.968390444110222,2.4185866416489112,12.386977085759133,0.34698629505107115,"[1, 1, 0, 0, 0, 0, 0]"
36,9.76555531375194,2.5238408757343134,12.289396189486254,0.6774793126327692,"[0, 1, 1, 0, 0, 0, 0]"
37,2,3,5,0.8668052379204096,"[0, 0, 1, 1, 0, 0, 0]"
38,2,2,4,0.6802424611215716,"[0, 0, 0, 1, 1, 0, 0]"
39,24.51994354266159,2.0709201997170728,26.590863742378662,0.05327779810680244,"[0, 0, 0, 0, 1, 1, 0]"
40,7.43287646008443,2.4993985605266262,9.932275020611057,0.3053672603263734,"[0, 0, 0, 0, 0, 1, 1]"
41,5,2,7,0.49467160521588827,"[1, 0, 0, 0, 0, 0, 1]"
42,3,3,6,0.34243825161346253,"[1, 1, 0, 0, 0, 0, 0]"
